condition,consent_key.keys,consent_key.rt,done_with_instructions.keys,done_with_instructions.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,Student ID #,date,expName,psychopyVersion,OS,frameRate,instr_learning_key.keys,instr_learning_key.rt,card_gen_loop.thisRepN,card_gen_loop.thisTrialN,card_gen_loop.thisN,card_gen_loop.thisIndex,card_gen_loop.ran,swa,eng,choose_pile.x,choose_pile.y,choose_pile.leftButton,choose_pile.midButton,choose_pile.rightButton,choose_pile.time,choose_pile.clicked_name,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran,card_to_show,mouse_pick.x,mouse_pick.y,mouse_pick.leftButton,mouse_pick.midButton,mouse_pick.rightButton,mouse_pick.time,mouse_pick.clicked_name,key_instr_study.keys,key_instr_test.keys,learn_loop.thisRepN,learn_loop.thisTrialN,learn_loop.thisN,learn_loop.thisIndex,learn_loop.ran,instr_movie_key.keys,instr_movie_key.rt,return_to_exp.keys,return_to_exp.rt,instr_assess_key.keys,instr_assess_key.rt,test_response.resp,test_response.eval,duration,assess_loop.thisRepN,assess_loop.thisTrialN,assess_loop.thisN,assess_loop.thisIndex,assess_loop.ran,ans_gen_loop.thisRepN,ans_gen_loop.thisTrialN,ans_gen_loop.thisN,ans_gen_loop.thisIndex,ans_gen_loop.ran,sen,ans,instr_transfer_key.keys,instr_transfer_key.rt,transfer_response.resp,transfer_response.eval,select_word.x,select_word.y,select_word.leftButton,select_word.midButton,select_word.rightButton,select_word.time,select_word.clicked_name,transfers.thisRepN,transfers.thisTrialN,transfers.thisN,transfers.thisIndex,transfers.ran,end_experiment.keys,end_experiment.rt
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,0,8,8,8,1,UTENZI,POEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,0,9,9,9,1,MSHONI,TAILOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,0,10,10,10,1,JIBINI,CHEESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,0,11,11,11,1,ZABIBU,GRAPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,0,12,12,12,1,KABURI,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,0,13,13,13,1,SAMADI,MANURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,0,14,14,14,1,WAKILI,AGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,0,15,15,15,1,RUSHWA,BRIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,0,16,16,16,1,YATIMA,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,0,17,17,17,1,TALAKA,DIVORCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,0,18,18,18,1,MASHUA,BOAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,0,19,19,19,1,DAFINA,TREASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.387304688,-0.348020833,1,0,0,1.04757,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.56391059,-0.507786458,1,0,0,1.480775,done_pile,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.222200521,0.024114583,1,0,0,0.549595,unsorted_card,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.435091146,-0.413828125,1,0,0,0.498975,done_pile,3,0,3,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.141400825,-0.048038194,1,0,0,0.44871,unsorted_card,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.634239366,-0.681006944,1,0,0,0.54963,done_pile,5,0,5,0,1,BULL - FAHILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.209613715,-0.097526042,1,0,0,0.513765,unsorted_card,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.302994792,-0.452769097,1,0,0,0.48216,done_pile,7,0,7,0,1,PLATE - SAHANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.288693576,-0.074817708,1,0,0,0.498885,unsorted_card,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.318977865,-0.406284722,1,0,0,0.465575,done_pile,9,0,9,0,1,YEAST - HAMIRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.341883681,-0.046605903,1,0,0,0.49919,unsorted_card,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.375949436,-0.431345486,1,0,0,0.48325,done_pile,11,0,11,0,1,BLAME - LAWAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.260823568,-0.044678819,1,0,0,0.480675,unsorted_card,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.421598307,-0.454670139,1,0,0,0.482375,done_pile,13,0,13,0,1,OATH - YAMINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.342225477,-0.009131944,1,0,0,0.499575,unsorted_card,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.26906467,-0.499809028,1,0,0,0.499055,done_pile,15,0,15,0,1,CORN - NAFAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.373388672,0.015078125,1,0,0,0.49384,unsorted_card,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.442154948,-0.395815972,1,0,0,0.74936,done_pile,17,0,17,0,1,POEM - UTENZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.336767578,0.181744792,1,0,0,0.499065,unsorted_card,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.526763238,-0.482881944,1,0,0,0.76557,done_pile,19,0,19,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.171950955,0.078072917,1,0,0,0.53171,unsorted_card,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.490983073,-0.524600694,1,0,0,0.49917,done_pile,21,0,21,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.324256727,-0.028246528,1,0,0,0.5648,unsorted_card,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.60234375,-0.430095486,1,0,0,0.59914,done_pile,23,0,23,0,1,GRAPES - ZABIBU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.301383464,0.147682292,1,0,0,12.41615,unsorted_card,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.359450955,-0.432352431,1,0,0,13.714215,done_pile,25,0,25,0,1,GRAVE - KABURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.201573351,-0.000911458,1,0,0,0.5324,unsorted_card,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.664979384,-0.506727431,1,0,0,40.266795,done_pile,27,0,27,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.270958116,0.408298611,1,0,0,1.080025,unsorted_card,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.493766276,-0.433897569,1,0,0,1.2158,done_pile,29,0,29,0,1,AGENT - WAKILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.312977431,0.265798611,1,0,0,0.74869,unsorted_card,30,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.4605523,-0.507925347,1,0,0,2.66584,done_pile,31,0,31,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.328851997,0.181302083,1,0,0,0.649935,unsorted_card,32,0,32,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.547916667,-0.478125,1,0,0,0.94636,done_pile,33,0,33,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.268804253,0.227083333,1,0,0,1.77848,unsorted_card,34,0,34,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.64672309,-0.44703125,1,0,0,79.53139,done_pile,35,0,35,0,1,DIVORCE - TALAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.033550347,-0.128185764,1,0,0,0.53189,unsorted_card,36,0,36,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.603537326,-0.629765625,1,0,0,1.582485,done_pile,37,0,37,0,1,BOAT - MASHUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.323546007,-0.088776042,1,0,0,0.620325,unsorted_card,38,0,38,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.58148329,-0.494826389,1,0,0,0.89376,done_pile,39,0,39,0,1,TREASURE - DAFINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,MSHONI,TAILOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,13.94837,return,1.908285,return,6.38445,MSHONI,correct,2.95432,0,0,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,DAFINA,TREASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAFINA,correct,2.44822,0,1,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,HAMIRA,YEAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAMARI,incorrect,2.68236,0,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,JIBINI,CHEESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JIBINI,correct,2.516055,0,3,3,10,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,YATIMA,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YATIMA,correct,2.48394,0,4,4,16,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,TAJIRI,MERCHANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAJIRI,correct,3.946835,0,5,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,ZABIBU,GRAPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZABIBU,correct,5.265505,0,6,6,11,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,MASHUA,BOAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASHUA,correct,1.71474,0,7,7,18,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,NAFAKA,CORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAFAKA,correct,2.015795,0,8,8,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,KABURI,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KABURI,correct,2.183045,0,9,9,12,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,LAWAMA,BLAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAWAMA,correct,3.69996,0,10,10,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,UTENZI,POEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTENZI,correct,2.082125,0,11,11,8,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,KASUKU,PARROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KASUKU,correct,2.932345,0,12,12,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,SAMADI,MANURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMADI,correct,7.433555,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,TALAKA,DIVORCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAKALA,incorrect,6.030795,0,14,14,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,SAHANI,PLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAHANI,correct,3.915425,0,15,15,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,WAKILI,AGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAKILI,correct,2.69941,0,16,16,14,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1093862,2020-10-23_12h08.46.222,swahili,2020.2.4,MacIntel,60,,,,,,,,RUSHWA,BRIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUSHWA,correct,7.36486,0,17,17,15,1,,,,,,,,,,,,,,,,,,,,,,,,,
