condition,consent_key.keys,consent_key.rt,done_with_instructions.keys,done_with_instructions.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,Student ID #,date,expName,psychopyVersion,OS,frameRate,instr_learning_key.keys,instr_learning_key.rt,card_gen_loop.thisRepN,card_gen_loop.thisTrialN,card_gen_loop.thisN,card_gen_loop.thisIndex,card_gen_loop.ran,swa,eng,choose_pile.x,choose_pile.y,choose_pile.leftButton,choose_pile.midButton,choose_pile.rightButton,choose_pile.time,choose_pile.clicked_name,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran,card_to_show,mouse_pick.x,mouse_pick.y,mouse_pick.leftButton,mouse_pick.midButton,mouse_pick.rightButton,mouse_pick.time,mouse_pick.clicked_name,key_instr_study.keys,key_instr_test.keys,learn_loop.thisRepN,learn_loop.thisTrialN,learn_loop.thisN,learn_loop.thisIndex,learn_loop.ran,instr_movie_key.keys,instr_movie_key.rt,return_to_exp.keys,return_to_exp.rt,instr_assess_key.keys,instr_assess_key.rt,test_response.resp,test_response.eval,duration,assess_loop.thisRepN,assess_loop.thisTrialN,assess_loop.thisN,assess_loop.thisIndex,assess_loop.ran,ans_gen_loop.thisRepN,ans_gen_loop.thisTrialN,ans_gen_loop.thisN,ans_gen_loop.thisIndex,ans_gen_loop.ran,sen,ans,instr_transfer_key.keys,instr_transfer_key.rt,transfer_response.resp,transfer_response.eval,select_word.x,select_word.y,select_word.leftButton,select_word.midButton,select_word.rightButton,select_word.time,select_word.clicked_name,transfers.thisRepN,transfers.thisTrialN,transfers.thisN,transfers.thisIndex,transfers.ran,end_experiment.keys,end_experiment.rt
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,0,8,8,8,1,UTENZI,POEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,0,9,9,9,1,MSHONI,TAILOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,0,10,10,10,1,JIBINI,CHEESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,0,11,11,11,1,ZABIBU,GRAPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,0,12,12,12,1,KABURI,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,0,13,13,13,1,SAMADI,MANURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,0,14,14,14,1,WAKILI,AGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,0,15,15,15,1,RUSHWA,BRIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,0,16,16,16,1,YATIMA,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,0,17,17,17,1,TALAKA,DIVORCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,0,18,18,18,1,MASHUA,BOAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,0,19,19,19,1,DAFINA,TREASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.338123915,-0.03890625,1,0,0,1.18358,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.489534505,-0.448263889,1,0,0,2.56449,done_pile,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.259928385,-0.088090278,1,0,0,0.564165,unsorted_card,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.535286458,-0.593602431,1,0,0,0.54745,done_pile,3,0,3,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.398567708,-0.007317708,1,0,0,0.66552,unsorted_card,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.423263889,-0.427161458,1,0,0,0.65053,done_pile,5,0,5,0,1,BULL - FAHILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.31468099,-0.023376736,1,0,0,0.49656,unsorted_card,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.432611762,-0.580390625,1,0,0,0.64836,done_pile,7,0,7,0,1,PLATE - SAHANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.44671224,0.048967014,1,0,0,0.532005,unsorted_card,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.3714898,-0.472690972,1,0,0,0.700895,done_pile,9,0,9,0,1,YEAST - HAMIRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.569243707,0.241336806,1,0,0,0.46362,unsorted_card,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.191606988,-0.166501736,1,0,0,0.6001,unsorted_card,11,0,11,0,1,BLAME - LAWAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.417312283,-0.555486111,1,0,0,0.515865,done_pile,12,0,12,0,1,BLAME - LAWAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.267301432,-0.071866319,1,0,0,0.51485,unsorted_card,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.402300347,-0.499105903,1,0,0,0.550365,done_pile,14,0,14,0,1,OATH - YAMINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.157253689,-0.141553819,1,0,0,0.68108,unsorted_card,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.505143229,-0.617317708,1,0,0,0.498825,done_pile,16,0,16,0,1,CORN - NAFAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.184396701,-0.141822917,1,0,0,0.533895,unsorted_card,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.416932509,-0.565720486,1,0,0,0.630105,done_pile,18,0,18,0,1,POEM - UTENZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.411805556,0.070190972,1,0,0,0.49551,unsorted_card,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.498855252,-0.513975694,1,0,0,0.583575,done_pile,20,0,20,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.23640408,-0.047708333,1,0,0,0.547915,unsorted_card,21,0,21,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.546419271,-0.557873264,1,0,0,0.550125,done_pile,22,0,22,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.1480523,-0.157421875,1,0,0,0.68153,unsorted_card,23,0,23,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.545757378,-0.514782986,1,0,0,0.748515,done_pile,24,0,24,0,1,GRAPES - ZABIBU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.236393229,-0.215416667,1,0,0,0.61668,unsorted_card,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.499810113,-0.589444444,1,0,0,0.664505,done_pile,26,0,26,0,1,GRAVE - KABURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.265505642,-0.013420139,1,0,0,0.64872,unsorted_card,27,0,27,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.659619141,-0.534670139,1,0,0,0.667145,done_pile,28,0,28,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.225656467,-0.020338542,1,0,0,0.532675,unsorted_card,29,0,29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.550135634,-0.482743056,1,0,0,0.51621,done_pile,30,0,30,0,1,AGENT - WAKILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.205137804,-0.143602431,1,0,0,0.497345,unsorted_card,31,0,31,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.523838976,-0.604418403,1,0,0,0.73348,done_pile,32,0,32,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.26178928,-0.022248264,1,0,0,0.531775,unsorted_card,33,0,33,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.435058594,-0.495598958,1,0,0,0.647185,done_pile,34,0,34,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.203955078,-0.040086806,1,0,0,0.44826,unsorted_card,35,0,35,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.413503689,-0.5028125,1,0,0,0.701005,done_pile,36,0,36,0,1,DIVORCE - TALAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.247466363,-0.119296875,1,0,0,0.41379,unsorted_card,37,0,37,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.42047526,-0.409409722,1,0,0,0.614405,done_pile,38,0,38,0,1,BOAT - MASHUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.26647678,-0.028168403,1,0,0,0.499175,unsorted_card,39,0,39,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.581570095,-0.527994792,1,0,0,0.549895,done_pile,40,0,40,0,1,TREASURE - DAFINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,WAKILI,AGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,1.53218,return,168.651595,return,4.06584,WAKILI,correct,4.8402,0,0,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,JIBINI,CHEESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JINIRI,incorrect,4.282035,0,1,1,10,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,KASUKU,PARROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KASUKU,correct,2.866515,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,DAFINA,TREASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAFINI,incorrect,3.082155,0,3,3,19,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,KABURI,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KUBIRA,incorrect,2.332995,0,4,4,12,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,YATIMA,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YATIMA,correct,4.766495,0,5,5,16,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,SAMADI,MANURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMADI,correct,2.71539,0,6,6,13,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,UTENZI,POEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTENZI,correct,2.249125,0,7,7,8,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,FAHILI,BULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAHINI,incorrect,1.966465,0,8,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,LAWAMA,BLAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAWAMA,correct,2.93247,0,9,9,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,SAHANI,PLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAHAMI,incorrect,2.766825,0,10,10,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,NAFAKA,CORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAFAKA,correct,2.565825,0,11,11,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,ZABIBU,GRAPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZUBIBU,incorrect,3.999595,0,12,12,11,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,MASHUA,BOAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASHUA,correct,2.48248,0,13,13,18,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,RUSHWA,BRIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUSHWA,correct,2.699895,0,14,14,15,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0000520459,2020-10-12_18h02.05.740,swahili,2020.2.4,MacIntel,60,,,,,,,,MSHONI,TAILOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSHONI,correct,3.18267,0,15,15,9,1,,,,,,,,,,,,,,,,,,,,,,,,,
