condition,consent_key.keys,consent_key.rt,done_with_instructions.keys,done_with_instructions.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,Student ID #,date,expName,psychopyVersion,OS,frameRate,instr_learning_key.keys,instr_learning_key.rt,card_gen_loop.thisRepN,card_gen_loop.thisTrialN,card_gen_loop.thisN,card_gen_loop.thisIndex,card_gen_loop.ran,swa,eng,choose_pile.x,choose_pile.y,choose_pile.leftButton,choose_pile.midButton,choose_pile.rightButton,choose_pile.time,choose_pile.clicked_name,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran,card_to_show,mouse_pick.x,mouse_pick.y,mouse_pick.leftButton,mouse_pick.midButton,mouse_pick.rightButton,mouse_pick.time,mouse_pick.clicked_name,key_instr_study.keys,key_instr_test.keys,learn_loop.thisRepN,learn_loop.thisTrialN,learn_loop.thisN,learn_loop.thisIndex,learn_loop.ran,instr_movie_key.keys,instr_movie_key.rt,return_to_exp.keys,return_to_exp.rt,instr_assess_key.keys,instr_assess_key.rt,test_response.resp,test_response.eval,duration,assess_loop.thisRepN,assess_loop.thisTrialN,assess_loop.thisN,assess_loop.thisIndex,assess_loop.ran,ans_gen_loop.thisRepN,ans_gen_loop.thisTrialN,ans_gen_loop.thisN,ans_gen_loop.thisIndex,ans_gen_loop.ran,sen,ans,instr_transfer_key.keys,instr_transfer_key.rt,transfer_response.resp,transfer_response.eval,select_word.x,select_word.y,select_word.leftButton,select_word.midButton,select_word.rightButton,select_word.time,select_word.clicked_name,transfers.thisRepN,transfers.thisTrialN,transfers.thisN,transfers.thisIndex,transfers.ran,end_experiment.keys,end_experiment.rt
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,0,10,10,10,1,JIBINI,CHEESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,0,11,11,11,1,ZABIBU,GRAPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,0,12,12,12,1,KABURI,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,0,13,13,13,1,SAMADI,MANURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,0,14,14,14,1,WAKILI,AGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,0,15,15,15,1,RUSHWA,BRIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,0,16,16,16,1,YATIMA,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,0,17,17,17,1,TALAKA,DIVORCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,0,18,18,18,1,MASHUA,BOAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,0,19,19,19,1,DAFINA,TREASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.246047996,0.107330322,1,0,0,2.089135,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.403659178,-0.524719238,1,0,0,1.527235,done_pile,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.370859261,-0.020019531,1,0,0,1.53763,unsorted_card,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.415086246,-0.588775635,1,0,0,0.96007,done_pile,3,0,3,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.315674186,-0.149180094,1,0,0,0.63056,unsorted_card,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.496202416,-0.447570801,1,0,0,0.581555,done_pile,5,0,5,0,1,BULL - FAHILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.336029008,-0.012858073,1,0,0,0.598795,unsorted_card,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.415355051,-0.482147217,1,0,0,0.712515,done_pile,7,0,7,0,1,PLATE - SAHANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.297109489,-0.017700195,1,0,0,0.5643,unsorted_card,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.417162335,-0.45715332,1,0,0,0.614955,done_pile,9,0,9,0,1,YEAST - HAMIRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.142049094,-0.081247965,1,0,0,0.58205,unsorted_card,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.547812958,-0.503519694,1,0,0,0.597715,done_pile,11,0,11,0,1,BLAME - LAWAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.225058336,-0.177998861,1,0,0,0.630395,unsorted_card,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.406570278,-0.548624674,1,0,0,0.59813,done_pile,13,0,13,0,1,OATH - YAMINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.195575586,-0.110117594,1,0,0,0.73039,unsorted_card,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.533440474,-0.590260824,1,0,0,0.59661,done_pile,15,0,15,0,1,CORN - NAFAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.248381451,-0.00974528,1,0,0,0.58496,unsorted_card,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.327095534,-0.380472819,1,0,0,0.644205,done_pile,17,0,17,0,1,POEM - UTENZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.283789348,0.087585449,1,0,0,0.615245,unsorted_card,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.477168741,-0.573872884,1,0,0,0.612815,done_pile,19,0,19,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.136438507,-0.149902344,1,0,0,0.64707,unsorted_card,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.343852947,-0.446380615,1,0,0,0.647135,done_pile,21,0,21,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.301782119,-0.04490153,1,0,0,0.613845,unsorted_card,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.280815337,-0.440948486,1,0,0,0.582125,done_pile,23,0,23,0,1,GRAPES - ZABIBU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.246597044,-0.089823405,1,0,1,1.62495,unsorted_card,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.246597044,-0.089823405,0,0,1,0.114475,unsorted_card,25,0,25,0,1,GRAVE - KABURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.595214129,-0.530069987,1,0,1,0.664975,done_pile,26,0,26,0,1,GRAVE - KABURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.595214129,-0.530069987,0,0,1,0.09742,done_pile,27,0,27,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.417997346,0.080383301,1,0,1,0.43066,unsorted_card,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.417997346,0.080383301,0,0,1,0.08123,unsorted_card,29,0,29,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.436522008,-0.475708008,1,0,1,0.483035,done_pile,30,0,30,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.436522008,-0.475708008,0,0,1,0.0973,done_pile,31,0,31,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.214849469,-0.076944987,1,0,1,0.41407,unsorted_card,32,0,32,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.214849469,-0.076944987,0,0,1,0.06465,unsorted_card,33,0,33,0,1,AGENT - WAKILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.532908583,-0.55166626,1,0,1,0.4489,done_pile,34,0,34,0,1,AGENT - WAKILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.532908583,-0.55166626,0,0,1,0.09622,done_pile,35,0,35,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.253488745,0.012674967,1,0,1,0.599685,unsorted_card,36,0,36,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.253488745,0.012674967,0,0,1,0.14552,unsorted_card,37,0,37,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.433267753,-0.474700928,1,0,1,0.449455,done_pile,38,0,38,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.433267753,-0.474700928,0,0,1,0.079635,done_pile,39,0,39,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.221786923,-0.045196533,1,0,1,0.58209,unsorted_card,40,0,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.221786923,-0.045196533,0,0,1,0.080885,unsorted_card,41,0,41,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.400913937,-0.514485677,1,0,1,0.631025,done_pile,42,0,42,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.400913937,-0.514485677,0,0,1,0.097035,done_pile,43,0,43,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.330641471,0.076873779,1,0,1,0.412705,unsorted_card,44,0,44,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.330641471,0.076873779,0,0,1,0.080895,unsorted_card,45,0,45,0,1,DIVORCE - TALAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.368823206,-0.394907633,1,0,1,0.565635,done_pile,46,0,46,0,1,DIVORCE - TALAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.368823206,-0.394907633,0,0,1,0.06233,done_pile,47,0,47,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.129992908,-0.11912028,1,0,1,0.39882,unsorted_card,48,0,48,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.129992908,-0.11912028,0,0,1,0.096895,unsorted_card,49,0,49,0,1,BOAT - MASHUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.430116444,-0.507029215,1,0,1,0.51452,done_pile,50,0,50,0,1,BOAT - MASHUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.430116444,-0.507029215,0,0,1,0.08105,done_pile,51,0,51,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.259505399,-0.090189616,1,0,1,0.68229,unsorted_card,52,0,52,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.259505399,-0.090189616,0,0,1,0.07851,unsorted_card,53,0,53,0,1,TREASURE - DAFINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.367908126,-0.503306071,1,0,1,0.748635,done_pile,54,0,54,0,1,TREASURE - DAFINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,HAMIRA,YEAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.93021,return,0.90635,return,5.680395,YAHIRI,incorrect,19.99574,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,SAHANI,PLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAHANI,correct,6.807675,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1600837,2020-10-19_12h45.42.065,swahili,2020.2.4,MacIntel,60,,,,,,,,JIBINI,CHEESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JIBINI,correct,3.680695,0,2,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,
