condition,consent_key.keys,consent_key.rt,done_with_instructions.keys,done_with_instructions.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,Student ID #,date,expName,psychopyVersion,OS,frameRate,instr_learning_key.keys,instr_learning_key.rt,card_gen_loop.thisRepN,card_gen_loop.thisTrialN,card_gen_loop.thisN,card_gen_loop.thisIndex,card_gen_loop.ran,swa,eng,choose_pile.x,choose_pile.y,choose_pile.leftButton,choose_pile.midButton,choose_pile.rightButton,choose_pile.time,choose_pile.clicked_name,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran,card_to_show,mouse_pick.x,mouse_pick.y,mouse_pick.leftButton,mouse_pick.midButton,mouse_pick.rightButton,mouse_pick.time,mouse_pick.clicked_name,key_instr_study.keys,key_instr_test.keys,learn_loop.thisRepN,learn_loop.thisTrialN,learn_loop.thisN,learn_loop.thisIndex,learn_loop.ran,instr_movie_key.keys,instr_movie_key.rt,return_to_exp.keys,return_to_exp.rt,instr_assess_key.keys,instr_assess_key.rt,test_response.resp,test_response.eval,duration,assess_loop.thisRepN,assess_loop.thisTrialN,assess_loop.thisN,assess_loop.thisIndex,assess_loop.ran,ans_gen_loop.thisRepN,ans_gen_loop.thisTrialN,ans_gen_loop.thisN,ans_gen_loop.thisIndex,ans_gen_loop.ran,sen,ans,instr_transfer_key.keys,instr_transfer_key.rt,transfer_response.resp,transfer_response.eval,select_word.x,select_word.y,select_word.leftButton,select_word.midButton,select_word.rightButton,select_word.time,select_word.clicked_name,transfers.thisRepN,transfers.thisTrialN,transfers.thisN,transfers.thisIndex,transfers.ran,end_experiment.keys,end_experiment.rt
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,0,14,14,14,1,WAKILI,AGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,0,15,15,15,1,RUSHWA,BRIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,0,16,16,16,1,YATIMA,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,0,17,17,17,1,TALAKA,DIVORCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,0,18,18,18,1,MASHUA,BOAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,0,19,19,19,1,DAFINA,TREASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.165204678,-0.167763158,1,0,0,1.41297,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.402046784,-0.435307018,1,0,0,0.81049,done_pile,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.144005848,-0.139254386,1,0,0,0.76469,unsorted_card,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.425438596,-0.458333333,1,0,0,0.713295,done_pile,3,0,3,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.182748538,-0.082236842,1,0,0,0.79873,unsorted_card,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.557017544,-0.589912281,1,0,0,0.79201,done_pile,5,0,5,0,1,BULL - FAHILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.450292398,-0.083333333,1,0,0,0.79455,unsorted_card,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.564327485,-0.591008772,1,0,0,0.831915,done_pile,7,0,7,0,1,PLATE - SAHANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.350877193,-0.149122807,1,0,0,0.71449,unsorted_card,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.510964912,-0.484649123,1,0,0,0.69866,done_pile,9,0,9,0,1,YEAST - HAMIRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.358187135,-0.088815789,1,0,0,0.66399,unsorted_card,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.47002924,-0.478070175,1,0,0,0.696875,done_pile,11,0,11,0,1,BLAME - LAWAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.33625731,-0.075657895,1,0,0,0.68095,unsorted_card,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.478070175,-0.487938596,1,0,0,0.698005,done_pile,13,0,13,0,1,OATH - YAMINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.26754386,-0.064692982,1,0,0,0.66399,unsorted_card,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.487573099,-0.513157895,1,0,0,0.698205,done_pile,15,0,15,0,1,CORN - NAFAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.273391813,-0.201754386,1,0,0,0.730325,unsorted_card,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.475877193,-0.575657895,1,0,0,0.714845,done_pile,17,0,17,0,1,POEM - UTENZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.293128655,-0.060307018,1,0,0,0.66417,unsorted_card,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.410087719,-0.453947368,1,0,0,0.914145,done_pile,19,0,19,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.240497076,0.040570175,1,0,0,0.63083,unsorted_card,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.418128655,-0.496710526,1,0,0,0.781315,done_pile,21,0,21,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.29751462,0.012061404,1,0,0,0.663405,unsorted_card,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.474415205,-0.507675439,1,0,0,0.69895,done_pile,23,0,23,0,1,GRAPES - ZABIBU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.185672515,-0.099780702,1,0,0,0.69838,unsorted_card,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.361111111,-0.478070175,1,0,0,0.74499,done_pile,25,0,25,0,1,GRAVE - KABURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.229532164,-0.103070175,1,0,0,0.67979,unsorted_card,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.502192982,-0.529605263,1,0,0,0.716405,done_pile,27,0,27,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.218567251,-0.097587719,1,0,0,0.84765,unsorted_card,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.467836257,-0.485745614,1,0,0,0.7443,done_pile,29,0,29,0,1,AGENT - WAKILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.269736842,-0.150219298,1,0,0,0.664135,unsorted_card,30,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.407163743,-0.554824561,1,0,0,0.716465,done_pile,31,0,31,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.230994152,-0.042763158,1,0,0,0.64338,unsorted_card,32,0,32,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.407894737,-0.444078947,1,0,0,0.6993,done_pile,33,0,33,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.308479532,-0.099780702,1,0,0,0.62157,unsorted_card,34,0,34,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.381578947,-0.549342105,1,0,0,0.69732,done_pile,35,0,35,0,1,DIVORCE - TALAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.349415205,-0.018640351,1,0,0,0.848045,unsorted_card,36,0,36,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.411549708,-0.38377193,1,0,0,0.81256,done_pile,37,0,37,0,1,BOAT - MASHUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,-0.326023392,-0.0625,1,0,0,0.68155,unsorted_card,38,0,38,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,0.489035088,-0.546052632,1,0,0,0.68086,done_pile,39,0,39,0,1,TREASURE - DAFINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,HAMIRA,YEAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.965925,return,1.7172,return,18.695225,HAMIRA,correct,4.913305,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,KASUKU,PARROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KASUKU,correct,3.747105,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,TALAKA,DIVORCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALAKA,correct,4.79816,0,2,2,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,LAWAMA,BLAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAWAMA,correct,4.730795,0,3,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,SAMADI,MANURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMADI,correct,4.280815,0,4,4,13,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,SAHANI,PLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAHANI,correct,4.013195,0,5,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,WAKILI,AGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAKILI,correct,6.864235,0,6,6,14,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,MASHUA,BOAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASHUA,correct,5.931455,0,7,7,18,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,JIBINI,CHEESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JIBINI,correct,4.89737,0,8,8,10,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,YAMINI,OATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YAMINI,correct,5.697255,0,9,9,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,DAFINA,TREASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAFINA,correct,4.330995,0,10,10,19,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,MSHONI,TAILOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSHONI,correct,3.964575,0,11,11,9,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,KABURI,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KABURI,correct,3.964545,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,RUSHWA,BRIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUSHWA,correct,6.99737,0,13,13,15,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,NAFAKA,CORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAFAKA,correct,4.39767,0,14,14,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,TAJIRI,MERCHANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAJIRI,correct,4.54765,0,15,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,UTENZI,POEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTENZI,correct,3.84801,0,16,16,8,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,FAHILI,BULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAHILI,correct,3.39788,0,17,17,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0001595384,2020-10-24_00h17.38.177,swahili,2020.2.4,Win32,60,,,,,,,,ZABIBU,GRAPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZABIBU,correct,4.06494,0,18,18,11,1,,,,,,,,,,,,,,,,,,,,,,,,,
