condition,consent_key.keys,consent_key.rt,done_with_instructions.keys,done_with_instructions.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,Student ID #,date,expName,psychopyVersion,OS,frameRate,instr_learning_key.keys,instr_learning_key.rt,card_gen_loop.thisRepN,card_gen_loop.thisTrialN,card_gen_loop.thisN,card_gen_loop.thisIndex,card_gen_loop.ran,swa,eng,choose_pile.x,choose_pile.y,choose_pile.leftButton,choose_pile.midButton,choose_pile.rightButton,choose_pile.time,choose_pile.clicked_name,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran,card_to_show,mouse_pick.x,mouse_pick.y,mouse_pick.leftButton,mouse_pick.midButton,mouse_pick.rightButton,mouse_pick.time,mouse_pick.clicked_name,key_instr_study.keys,key_instr_test.keys,learn_loop.thisRepN,learn_loop.thisTrialN,learn_loop.thisN,learn_loop.thisIndex,learn_loop.ran,instr_movie_key.keys,instr_movie_key.rt,return_to_exp.keys,return_to_exp.rt,instr_assess_key.keys,instr_assess_key.rt,test_response.resp,test_response.eval,duration,assess_loop.thisRepN,assess_loop.thisTrialN,assess_loop.thisN,assess_loop.thisIndex,assess_loop.ran,ans_gen_loop.thisRepN,ans_gen_loop.thisTrialN,ans_gen_loop.thisN,ans_gen_loop.thisIndex,ans_gen_loop.ran,sen,ans,instr_transfer_key.keys,instr_transfer_key.rt,transfer_response.resp,transfer_response.eval,select_word.x,select_word.y,select_word.leftButton,select_word.midButton,select_word.rightButton,select_word.time,select_word.clicked_name,transfers.thisRepN,transfers.thisTrialN,transfers.thisN,transfers.thisIndex,transfers.ran,end_experiment.keys,end_experiment.rt
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,0,8,8,8,1,UTENZI,POEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,0,9,9,9,1,MSHONI,TAILOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,0,10,10,10,1,JIBINI,CHEESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,0,11,11,11,1,ZABIBU,GRAPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,0,12,12,12,1,KABURI,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,0,13,13,13,1,SAMADI,MANURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,0,14,14,14,1,WAKILI,AGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,0,15,15,15,1,RUSHWA,BRIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,0,16,16,16,1,YATIMA,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,0,17,17,17,1,TALAKA,DIVORCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,0,18,18,18,1,MASHUA,BOAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,0,19,19,19,1,DAFINA,TREASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.079901414,-0.049099702,1,0,0,0.718845,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.32514881,-0.444144345,1,0,0,0.46475,done_pile,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.246819196,0.054241071,1,0,0,0.43197,unsorted_card,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.462746466,-0.530386905,1,0,0,0.399165,done_pile,3,0,3,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.127287946,-0.097232143,1,0,0,0.367135,unsorted_card,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.415397135,-0.485096726,1,0,0,0.43181,done_pile,5,0,5,0,1,BULL - FAHILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.144033668,-0.107938988,1,0,0,0.315135,unsorted_card,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.315373884,-0.450230655,1,0,0,0.432765,done_pile,7,0,7,0,1,PLATE - SAHANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.285425967,-0.00281994,1,0,0,0.464955,unsorted_card,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.416634115,-0.50624256,1,0,0,0.366235,done_pile,9,0,9,0,1,YEAST - HAMIRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.315797061,0.040796131,1,0,0,0.348705,unsorted_card,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.408640253,-0.478266369,1,0,0,0.598685,done_pile,11,0,11,0,1,BLAME - LAWAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.151469494,0.111309524,1,0,0,0.56479,unsorted_card,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.456105841,-0.518943452,1,0,0,0.51568,done_pile,13,0,13,0,1,OATH - YAMINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.16844308,-0.018214286,1,0,0,0.48207,unsorted_card,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.413011533,-0.420141369,1,0,0,0.415625,done_pile,15,0,15,0,1,CORN - NAFAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.185458519,-0.076465774,1,0,0,0.348575,unsorted_card,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.345893787,-0.533526786,1,0,0,0.3823,done_pile,17,0,17,0,1,POEM - UTENZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.337760417,0.01688244,1,0,0,0.398605,unsorted_card,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.385672433,-0.37078869,1,0,0,0.660305,done_pile,19,0,19,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.262565104,0.034657738,1,0,0,0.39823,unsorted_card,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.355398996,-0.49125,1,0,0,0.416035,done_pile,21,0,21,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.415201823,0.116138393,1,0,0,0.63278,unsorted_card,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.341601563,-0.360505952,1,0,0,0.816055,done_pile,23,0,23,0,1,GRAPES - ZABIBU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.056970796,-0.096830357,1,0,0,0.397325,unsorted_card,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.554617746,-0.520691964,1,0,0,0.432,done_pile,25,0,25,0,1,GRAVE - KABURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.258951823,0.023683036,1,0,0,0.38267,unsorted_card,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.426278832,-0.377083333,1,0,0,0.381675,done_pile,27,0,27,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.200227865,-0.087217262,1,0,0,0.38246,unsorted_card,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.428631882,-0.545208333,1,0,0,0.366645,done_pile,29,0,29,0,1,AGENT - WAKILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.200585938,-0.120662202,1,0,0,0.365045,unsorted_card,30,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.363323103,-0.418050595,1,0,0,0.365185,done_pile,31,0,31,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.146535528,-0.082738095,1,0,0,0.33215,unsorted_card,32,0,32,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.410900298,-0.394918155,1,0,0,0.36539,done_pile,33,0,33,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.370791481,0.025974702,1,0,0,0.49783,unsorted_card,34,0,34,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.493150112,-0.527380952,1,0,0,0.415155,done_pile,35,0,35,0,1,DIVORCE - TALAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.220331101,0.00796875,1,0,0,0.36571,unsorted_card,36,0,36,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.538067336,-0.530290179,1,0,0,0.414395,done_pile,37,0,37,0,1,BOAT - MASHUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.132059152,-0.140855655,1,0,0,0.483605,unsorted_card,38,0,38,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.346265811,-0.459702381,1,0,0,0.48158,done_pile,39,0,39,0,1,TREASURE - DAFINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,TAJIRI,MERCHANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,0.772745,return,2.447065,return,7.261725,TAJIRI,correct,14.33318,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,ZABIBU,GRAPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZABIBI,incorrect,8.281995,0,1,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,RUSHWA,BRIBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUSHWA,correct,4.198555,0,2,2,15,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,JIBINI,CHEESE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JIBINI,correct,5.48131,0,3,3,10,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,KASUKU,PARROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KASUKU,correct,9.482495,0,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,FAHILI,BULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FABILI,incorrect,4.16658,0,5,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,UTENZI,POEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTENZI,correct,4.929695,0,6,6,8,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,YATIMA,ORPHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YATMA,incorrect,6.24847,0,7,7,16,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,HAMIRA,YEAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAMIRA,correct,15.698485,0,8,8,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,SAMADI,MANURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMADI,correct,7.815545,0,9,9,13,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,LAWAMA,BLAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAWAMA,correct,5.71578,0,10,10,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,DAFINA,TREASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAFINA,correct,10.79829,0,11,11,19,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,TALAKA,DIVORCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALAKA,correct,6.381815,0,12,12,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,NAFAKA,CORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAFAKA,correct,10.59821,0,13,13,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,WAKILI,AGENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAKILI,correct,7.9656,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,MASHUA,BOAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASHUA,correct,8.38228,0,15,15,18,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,MSHONI,TAILOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSONI,incorrect,5.781725,0,16,16,9,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h58.54.805,swahili,2020.2.4,MacIntel,60,,,,,,,,KABURI,GRAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KABURI,correct,5.080785,0,17,17,12,1,,,,,,,,,,,,,,,,,,,,,,,,,
